hour;avgTip;stdDevTip;popPayment;perc_PU1;perc_PU2;perc_PU3;perc_PU4;perc_PU5;perc_PU6;perc_PU7;perc_PU8;perc_PU9;perc_PU10;perc_PU11;perc_PU12;perc_PU13;perc_PU14;perc_PU15;perc_PU16;perc_PU17;perc_PU18;perc_PU19;perc_PU20;perc_PU21;perc_PU22;perc_PU23;perc_PU24;perc_PU25;perc_PU26;perc_PU27;perc_PU28;perc_PU29;perc_PU30;perc_PU31;perc_PU32;perc_PU33;perc_PU34;perc_PU35;perc_PU36;perc_PU37;perc_PU38;perc_PU39;perc_PU40;perc_PU41;perc_PU42;perc_PU43;perc_PU44;perc_PU45;perc_PU46;perc_PU47;perc_PU48;perc_PU49;perc_PU50;perc_PU51;perc_PU52;perc_PU53;perc_PU54;perc_PU55;perc_PU56;perc_PU57;perc_PU58;perc_PU59;perc_PU60;perc_PU61;perc_PU62;perc_PU63;perc_PU64;perc_PU65;perc_PU66;perc_PU67;perc_PU68;perc_PU69;perc_PU70;perc_PU71;perc_PU72;perc_PU73;perc_PU74;perc_PU75;perc_PU76;perc_PU77;perc_PU78;perc_PU79;perc_PU80;perc_PU81;perc_PU82;perc_PU83;perc_PU84;perc_PU85;perc_PU86;perc_PU87;perc_PU88;perc_PU89;perc_PU90;perc_PU91;perc_PU92;perc_PU93;perc_PU94;perc_PU95;perc_PU96;perc_PU97;perc_PU98;perc_PU99;perc_PU100;perc_PU101;perc_PU102;perc_PU103;perc_PU104;perc_PU105;perc_PU106;perc_PU107;perc_PU108;perc_PU109;perc_PU110;perc_PU111;perc_PU112;perc_PU113;perc_PU114;perc_PU115;perc_PU116;perc_PU117;perc_PU118;perc_PU119;perc_PU120;perc_PU121;perc_PU122;perc_PU123;perc_PU124;perc_PU125;perc_PU126;perc_PU127;perc_PU128;perc_PU129;perc_PU130;perc_PU131;perc_PU132;perc_PU133;perc_PU134;perc_PU135;perc_PU136;perc_PU137;perc_PU138;perc_PU139;perc_PU140;perc_PU141;perc_PU142;perc_PU143;perc_PU144;perc_PU145;perc_PU146;perc_PU147;perc_PU148;perc_PU149;perc_PU150;perc_PU151;perc_PU152;perc_PU153;perc_PU154;perc_PU155;perc_PU156;perc_PU157;perc_PU158;perc_PU159;perc_PU160;perc_PU161;perc_PU162;perc_PU163;perc_PU164;perc_PU165;perc_PU166;perc_PU167;perc_PU168;perc_PU169;perc_PU170;perc_PU171;perc_PU172;perc_PU173;perc_PU174;perc_PU175;perc_PU176;perc_PU177;perc_PU178;perc_PU179;perc_PU180;perc_PU181;perc_PU182;perc_PU183;perc_PU184;perc_PU185;perc_PU186;perc_PU187;perc_PU188;perc_PU189;perc_PU190;perc_PU191;perc_PU192;perc_PU193;perc_PU194;perc_PU195;perc_PU196;perc_PU197;perc_PU198;perc_PU199;perc_PU200;perc_PU201;perc_PU202;perc_PU203;perc_PU204;perc_PU205;perc_PU206;perc_PU207;perc_PU208;perc_PU209;perc_PU210;perc_PU211;perc_PU212;perc_PU213;perc_PU214;perc_PU215;perc_PU216;perc_PU217;perc_PU218;perc_PU219;perc_PU220;perc_PU221;perc_PU222;perc_PU223;perc_PU224;perc_PU225;perc_PU226;perc_PU227;perc_PU228;perc_PU229;perc_PU230;perc_PU231;perc_PU232;perc_PU233;perc_PU234;perc_PU235;perc_PU236;perc_PU237;perc_PU238;perc_PU239;perc_PU240;perc_PU241;perc_PU242;perc_PU243;perc_PU244;perc_PU245;perc_PU246;perc_PU247;perc_PU248;perc_PU249;perc_PU250;perc_PU251;perc_PU252;perc_PU253;perc_PU254;perc_PU255;perc_PU256;perc_PU257;perc_PU258;perc_PU259;perc_PU260;perc_PU261;perc_PU262;perc_PU263;perc_PU264;perc_PU265
2022-01-04 10:00:00.0;1.9990592168099321;2.654851991281031;1;0;0;0;0.001433;0;0;0.000478;0;0;0.000478;0;0;0.00382;0;0;0;0.000239;0;0;0;0;0;0;0.002149;0;0;0;0;0;0;0;0;0.000716;0;0;0;0;0;0;0;0.003582;0.001433;0.023161;0;0.000478;0;0.000239;0.028653;0.000239;0.007641;0.000239;0;0;0;0.000955;0;0;0;0;0;0;0;0;0;0.001433;0;0;0.022445;0;0.003104;0;0;0;0.002865;0.014088;0;0;0;0.012178;0;0;0;0;0;0.000239;0.000239;0.002865;0.001433;0;0.018147;0.000239;0;0;0;0.000239;0;0.000716;0;0;0.012178;0.000239;0;0;0;0;0;0.023878;0;0;0;0;0;0.012655;0.005253;0;0.001433;0;0;0;0;0;0;0;0.000239;0.003582;0;0;0;0.000239;0;0;0.032951;0;0.000239;0;0.000239;0.014804;0.033668;0;0.037488;0.031757;0.029608;0.015998;0.002388;0.000955;0.000955;0;0.002865;0;0;0.015759;0.000478;0;0;0;0;0;0.003104;0;0;0.032235;0.030086;0.023878;0.014327;0;0.008357;0.000239;0.000478;0;0.030564;0.000239;0;0;0;0;0;0.000239;0;0.000239;0;0;0;0;0;0;0.023161;0;0;0;0;0.000239;0;0.001671;0;0;0;0;0;0;0;0.000239;0;0;0;0.000239;0;0;0;0.001194;0;0.004059;0.000239;0;0;0;0.000239;0;0.000239;0;0;0;0;0.000239;0.000716;0.000239;0.000716;0;0;0.027937;0.022684;0.009074;0.000478;0.012416;0.021729;0;0.070439;0.058739;0.037488;0.036055;0;0.000239;0.000478;0;0.001433;0;0.010745;0.000239;0;0.012894;0;0;0;0;0;0;0;0.000239;0;0;0.000239;0.003582;0.023639;0.025788;0.009551;0.000478
2022-01-04 11:00:00.0;2.0444352236053493;2.3405639255481896;1;0;0;0;0.000692;0;0;0.000922;0;0.000231;0.000231;0;0.000461;0.002766;0;0;0;0.000461;0;0;0;0;0.000231;0;0.006224;0.000231;0;0;0;0;0;0;0;0.000692;0;0;0;0;0;0;0;0.003688;0.000922;0.021899;0;0.000461;0;0;0.018211;0;0.010143;0;0;0;0;0;0;0;0;0;0;0;0.000231;0;0;0.000461;0;0;0.020747;0;0.005763;0;0;0;0.002305;0.015214;0;0;0;0.01314;0;0;0;0;0;0;0;0.002997;0.001844;0.000231;0.01337;0;0.000231;0;0;0;0;0.000231;0;0;0.014984;0;0;0;0;0;0;0.021669;0;0;0;0;0;0.014523;0.005763;0;0.001153;0.000231;0;0.000231;0;0;0;0;0;0.005533;0;0.000231;0.000231;0.000461;0;0;0.02651;0;0.000922;0.000461;0.000231;0.017059;0.035731;0;0.032042;0.03089;0.034809;0.012218;0.005533;0.001153;0.000461;0;0.003458;0;0;0.012679;0.001153;0;0;0;0;0.000231;0.003227;0;0;0.037344;0.032734;0.026971;0.020055;0.000231;0.006224;0.000461;0.000231;0;0.032734;0;0;0;0.000231;0;0;0;0.000231;0.000461;0;0;0;0.000231;0;0;0.022361;0;0.000231;0;0;0;0;0.002766;0;0;0;0;0;0;0;0;0;0;0;0.000231;0;0;0;0.000922;0.000231;0.004841;0;0.000231;0;0;0.000231;0;0;0;0.000231;0;0;0.000231;0.002305;0;0.001153;0;0;0.022361;0.026049;0.012218;0.000692;0.013831;0.022822;0;0.07077;0.071231;0.027432;0.029276;0;0;0;0;0.000231;0;0.007607;0;0;0.010373;0;0;0;0;0.000231;0;0.000231;0;0;0;0;0.004841;0.022361;0.025127;0.00899;0.000231
2022-01-04 12:00:00.0;2.0748081164534646;2.565260741131255;1;0;0;0;0.000221;0;0;0.001323;0;0;0;0;0.000441;0.005293;0.000221;0;0;0;0;0;0;0;0;0;0.003308;0;0.000221;0;0;0;0;0;0;0.000221;0;0;0;0;0;0;0;0.002647;0.000662;0.018527;0;0.001103;0;0;0.020953;0;0.007278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000221;0;0;0.018527;0;0.005293;0;0;0;0.003749;0.013013;0.001103;0;0.000221;0.012131;0;0;0.000221;0.000221;0;0;0;0.003529;0.001764;0;0.01588;0;0;0;0;0;0;0;0;0;0.013895;0;0;0;0;0;0;0.019409;0;0;0;0;0;0.013895;0.005955;0;0.001323;0;0;0;0;0;0;0.000221;0;0.003749;0;0.000221;0;0;0;0;0.026687;0;0;0;0;0.015439;0.026687;0;0.034186;0.030216;0.032863;0.015218;0.004852;0.001103;0.000882;0.000221;0.002206;0.000221;0;0.013013;0.000662;0;0;0;0;0;0.003308;0;0;0.046978;0.034407;0.023158;0.022276;0;0.004852;0;0.000221;0;0.033304;0;0;0;0;0;0;0;0;0.000221;0;0.000441;0;0.000221;0;0;0.030437;0;0;0;0;0;0;0.001323;0;0;0;0;0.000221;0;0;0;0;0;0;0;0;0.001103;0;0.001323;0;0.002647;0;0;0;0;0;0;0;0;0;0;0;0.000441;0.001544;0;0.000882;0;0;0.028011;0.020512;0.010807;0.000441;0.014998;0.024923;0;0.073225;0.069696;0.029775;0.036171;0;0;0;0;0.000662;0;0.008161;0;0;0.013233;0;0;0.000221;0;0;0;0;0;0;0;0.000221;0.003529;0.018306;0.025584;0.010807;0
2022-01-04 13:00:00.0;2.084779735682817;2.566293146831402;1;0.000441;0;0;0.000441;0;0;0.001101;0;0;0;0;0.000881;0.005727;0.00022;0;0;0;0;0;0;0;0;0;0.005727;0.00022;0;0;0;0.00022;0;0;0;0;0;0;0;0;0;0.00022;0.00022;0.003744;0.000881;0.021145;0;0.001101;0;0;0.020925;0;0.006388;0;0.00022;0;0;0;0;0;0;0;0;0.000441;0;0;0;0.000441;0.000441;0;0.020925;0.00022;0.007489;0;0.000441;0;0.003965;0.008811;0;0;0;0.014758;0.00022;0;0;0;0;0;0;0.005066;0.002863;0;0.014097;0;0;0.000441;0;0.00022;0;0.00022;0;0;0.018722;0;0;0;0;0;0;0.017841;0;0;0;0;0;0.012115;0.005507;0;0.000881;0;0;0.00022;0;0;0;0;0;0.004185;0;0;0;0.000441;0.000441;0;0.037445;0;0;0;0;0.011233;0.031718;0;0.03348;0.033921;0.033921;0.014537;0.006388;0.000441;0.000881;0;0.003524;0;0.00022;0.014097;0.00022;0;0.00022;0;0;0;0.005507;0;0;0.046476;0.031718;0.027753;0.018722;0;0.005066;0;0.000441;0;0.035022;0;0;0;0;0;0;0;0;0;0;0.000441;0;0;0;0.00022;0.023568;0;0;0;0;0;0;0.001762;0;0;0;0.000661;0.00022;0;0;0;0;0.00022;0;0.00022;0;0.000661;0;0.000881;0;0.00815;0;0.00022;0;0;0;0;0;0.00022;0;0;0;0.000441;0.001762;0;0.000661;0;0;0.024229;0.018943;0.012555;0.001322;0.014978;0.019824;0.00022;0.059471;0.061674;0.027533;0.033921;0;0;0.00022;0.000441;0.000661;0;0.010793;0;0;0.010352;0;0;0;0;0.000441;0;0.000441;0;0;0;0.00022;0.003084;0.017181;0.021806;0.014978;0.00022
2022-01-04 14:00:00.0;2.2128983516483447;2.968657507647638;1;0.000392;0;0;0.000785;0;0;0.001177;0;0;0.000196;0;0.000589;0.005102;0;0;0;0;0;0;0;0;0;0;0.004906;0.000196;0;0;0;0;0;0;0;0.000785;0;0;0;0.000196;0;0;0;0.003728;0.000785;0.026491;0;0.001177;0;0;0.020212;0;0.007849;0.000196;0;0;0;0;0;0;0;0;0;0;0;0;0.000196;0.000589;0;0;0.024529;0;0.00471;0;0.000196;0.000196;0.004121;0.00883;0;0;0;0.013932;0;0;0;0.000196;0;0;0;0.003925;0.002747;0.000196;0.015895;0;0;0;0;0;0;0.000392;0;0;0.010793;0;0;0;0;0;0;0.018446;0;0;0;0;0.000196;0.013148;0.008046;0;0.000392;0;0;0.000196;0;0;0;0;0;0.003532;0.000196;0;0;0.000589;0;0.000196;0.03905;0;0.000196;0;0;0.013148;0.035126;0;0.033359;0.033359;0.028061;0.01668;0.00471;0.001962;0.00157;0.000196;0.003336;0;0;0.01197;0.000392;0;0;0;0;0;0.003925;0;0;0.045526;0.028257;0.031005;0.018838;0;0.006476;0;0;0.000196;0.02865;0;0;0;0;0;0;0;0;0.000196;0;0;0;0.000196;0;0;0.01668;0;0.000196;0;0;0.000196;0;0.002551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000785;0;0.007064;0;0;0;0.000196;0.000196;0;0.000196;0;0;0;0;0.000196;0.001177;0;0.000785;0;0;0.022567;0.021389;0.009615;0.000785;0.013148;0.020408;0;0.064757;0.076531;0.027865;0.031593;0;0;0;0.000196;0.000392;0;0.008634;0.000196;0;0.01197;0;0;0;0;0;0;0.000196;0;0;0;0;0.005887;0.017465;0.024333;0.013736;0.000589
2022-01-04 15:00:00.0;2.307128232758615;2.915229627848611;1;0.00018;0;0;0.000539;0;0;0.000718;0;0;0.00018;0;0.000539;0.003772;0.00018;0;0;0.000359;0.00018;0;0;0;0;0;0.003772;0.00018;0.000359;0;0;0;0;0;0;0.00018;0;0;0;0;0;0;0;0.003233;0.000898;0.02245;0;0.001257;0;0;0.022629;0;0.005747;0;0.000359;0;0;0;0;0;0;0;0;0;0;0;0;0.000898;0.00018;0;0.023348;0;0.006106;0;0;0;0.001437;0.010955;0.00018;0;0;0.013111;0;0;0;0;0;0;0;0.002874;0.003412;0;0.015445;0;0;0;0;0;0;0.00018;0;0;0.01347;0;0;0;0;0;0.00018;0.019397;0;0;0;0;0;0.012033;0.005568;0;0.000718;0;0;0.00018;0;0;0;0;0;0.003951;0;0;0.00018;0;0;0;0.05783;0.00018;0;0;0;0.013111;0.028376;0;0.034124;0.029274;0.028915;0.021552;0.005927;0.001616;0.00018;0;0.002335;0;0;0.010057;0.000359;0;0;0;0;0.00018;0.003412;0.00018;0.00018;0.043463;0.029993;0.030172;0.020474;0;0.006825;0;0.000718;0;0.028736;0.00018;0;0;0.00018;0;0;0;0;0.00018;0;0.00018;0;0;0;0;0.020833;0;0;0;0;0;0;0.000718;0;0;0;0.00018;0;0;0;0;0;0.00018;0;0;0;0;0;0.000898;0;0.005208;0;0;0;0;0.00018;0.00018;0;0;0;0;0;0.000359;0.001078;0;0.001257;0;0;0.014368;0.020654;0.011494;0.000898;0.012033;0.02694;0;0.072557;0.065374;0.029813;0.036638;0;0;0;0;0.000898;0;0.011494;0;0;0.010417;0;0;0;0;0;0;0.000539;0;0;0;0;0.003592;0.014009;0.021911;0.014547;0.000359
2022-01-04 16:00:00.0;2.494456358164034;3.4253633334176317;1;0.000376;0;0;0.000941;0;0;0.000941;0;0;0.000564;0;0.000564;0.004138;0;0;0;0;0.000188;0.000188;0.000188;0;0;0;0.003386;0.000188;0;0;0;0;0;0;0.000188;0;0.000188;0;0;0;0;0;0;0.00301;0.001129;0.029157;0;0.000188;0;0;0.022385;0.000188;0.004703;0;0.000188;0;0;0;0;0;0;0;0;0;0.000188;0.000188;0;0.001505;0.000941;0;0.018247;0;0.005831;0;0.000188;0;0.004138;0.00997;0;0;0;0.009594;0;0.000188;0.000376;0;0;0.000188;0;0.002822;0.005643;0;0.011851;0;0;0.000564;0;0;0;0;0;0;0.017118;0;0;0;0;0;0;0.018247;0;0;0;0;0;0.013544;0.006396;0;0.001129;0;0;0;0;0;0;0.000188;0;0.002634;0;0;0;0;0;0;0.058691;0;0.000188;0;0.000188;0.017494;0.030098;0.000188;0.028405;0.030098;0.027464;0.016742;0.008841;0.001693;0.000188;0;0.00395;0;0;0.011475;0.000941;0;0;0;0;0;0.001505;0;0;0.052107;0.033672;0.028781;0.019752;0;0.005455;0;0;0.000188;0.034236;0;0;0;0.000188;0;0;0;0;0.000188;0;0;0;0;0;0;0.023138;0;0.000376;0;0;0;0;0.000752;0;0;0;0.000376;0;0;0;0;0;0;0;0;0;0;0;0.001693;0.000188;0.005831;0;0;0;0.000564;0;0;0;0.000188;0;0;0;0.000188;0.001505;0;0.000941;0;0.000188;0.016178;0.023514;0.011475;0.000564;0.011099;0.028593;0;0.062265;0.060948;0.025583;0.030286;0;0;0.000188;0;0.000752;0;0.011287;0;0;0.012227;0;0;0;0;0;0;0.000188;0;0;0;0.000188;0.003574;0.013732;0.023702;0.00997;0.000376
2022-01-04 17:00:00.0;2.4153160333642227;3.0539423373416454;1;0.000185;0;0;0.000556;0;0;0.000185;0;0;0;0;0.001112;0.005561;0;0;0;0;0;0;0;0;0.000185;0;0.003336;0.000185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00241;0.000927;0.024282;0;0.001668;0;0;0.019277;0;0.006673;0.000185;0.000185;0;0;0;0;0;0;0;0;0.000185;0;0.000185;0;0.001112;0.000371;0;0.018721;0;0.006302;0;0;0;0.003336;0.010565;0.000185;0;0;0.012048;0;0;0;0.000371;0;0;0;0.004819;0.00241;0.000185;0.013902;0.000185;0;0.000371;0;0;0;0;0;0;0.014829;0;0;0;0;0;0;0.018721;0;0;0;0;0;0.011492;0.008526;0;0.000371;0;0;0;0;0;0.000185;0;0;0.003522;0;0;0;0;0;0;0.043373;0;0;0;0;0.015014;0.037442;0;0.033735;0.030584;0.027989;0.012048;0.006487;0.000556;0.000556;0;0.003151;0;0;0.011677;0.000556;0;0;0;0;0.000185;0.003522;0.000185;0;0.065802;0.036515;0.031511;0.026506;0;0.004634;0;0.000185;0;0.030213;0;0;0;0;0;0;0;0;0.000185;0;0.000185;0;0;0;0;0.027247;0;0.000556;0.000185;0;0;0;0.001297;0;0;0.000185;0;0;0;0;0;0;0;0;0;0;0;0;0.00241;0;0.006673;0;0;0;0;0;0;0;0;0;0;0;0.000185;0.000741;0;0.000927;0;0;0.019092;0.026506;0.011677;0.001112;0.01316;0.025765;0;0.048934;0.061724;0.024467;0.029472;0;0;0;0.000185;0.000927;0;0.015199;0.000185;0;0.010195;0.000185;0;0;0;0;0;0.000185;0;0;0;0.000371;0.003707;0.013346;0.02076;0.009453;0.000371
2022-01-04 18:00:00.0;2.425845889757765;2.945153641825212;1;0;0;0;0.000954;0;0;0.000572;0;0;0.000191;0;0;0.004578;0;0;0;0;0;0;0;0;0;0;0.002098;0.000191;0;0;0;0;0;0;0;0.000191;0;0;0;0;0;0;0.000381;0.003433;0.000572;0.008964;0;0.000572;0;0;0.024032;0.000191;0.004768;0;0.000572;0;0;0;0;0;0;0;0;0;0;0.000191;0;0.000572;0.000381;0;0.021171;0;0.005722;0;0;0;0.003624;0.01049;0.000191;0;0;0.014305;0;0;0.000191;0;0;0;0;0.003815;0.002289;0;0.016021;0;0.000191;0;0;0;0;0.000191;0;0;0.018119;0;0;0;0;0;0.000191;0.019073;0;0;0;0;0;0.01564;0.00782;0;0.000381;0;0;0;0;0;0;0;0;0.004959;0;0;0;0;0.000191;0;0.054358;0;0;0;0;0.012588;0.029754;0;0.02613;0.025558;0.032996;0.011635;0.007629;0.000763;0.000763;0;0.003624;0;0.000191;0.012207;0.000763;0;0;0;0;0.000191;0.003624;0.000191;0;0.057028;0.047492;0.035476;0.026321;0;0.004768;0;0;0;0.033569;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.022506;0;0;0;0;0;0;0.001144;0.000191;0;0;0;0.000191;0;0;0;0;0;0;0;0;0;0;0.000763;0;0.008964;0;0;0;0;0;0;0;0.000191;0;0;0;0;0.002098;0;0.000191;0;0.000191;0.020217;0.03128;0.009727;0.000572;0.013923;0.03395;0;0.042914;0.054167;0.022506;0.030326;0;0;0;0;0.000763;0;0.016212;0;0;0.012397;0;0;0;0;0;0.000381;0;0;0;0;0;0.003624;0.014114;0.017166;0.013351;0.000381
2022-01-04 19:00:00.0;2.452025218733917;2.7740860570881543;1;0;0;0;0.000257;0;0;0.001029;0;0;0.000257;0;0;0.003345;0.000257;0;0;0;0;0;0;0;0;0;0.001029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000257;0.002316;0.000257;0.01158;0;0.001029;0;0;0.025219;0.000257;0.006948;0;0;0;0;0;0;0;0;0;0;0.000515;0;0;0;0.000257;0;0;0.026248;0;0.004889;0;0;0;0.002059;0.006433;0;0;0;0.018785;0;0;0;0;0;0;0;0.003345;0.003345;0;0.020329;0;0;0;0.000257;0;0;0.000257;0;0;0.018271;0;0;0;0;0;0;0.027277;0;0;0;0;0;0.014925;0.009264;0;0.000257;0;0;0;0;0;0;0;0;0.004375;0;0;0;0.000515;0;0;0.057385;0;0;0;0;0.016212;0.031652;0;0.028821;0.031909;0.029851;0.011065;0.010808;0.000257;0.001029;0;0.005404;0;0;0.009007;0.000257;0;0;0;0;0;0.004632;0;0;0.06176;0.039887;0.036027;0.02702;0;0.002059;0;0.000515;0;0.038857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.024961;0;0;0.000257;0;0;0;0.000515;0.000257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001544;0;0.004889;0;0;0;0;0.000257;0;0;0;0;0;0;0;0.000772;0.000257;0.000515;0;0;0.018528;0.034225;0.010551;0.000257;0.010808;0.029079;0;0.04246;0.043489;0.022131;0.024961;0;0;0;0;0.000257;0;0.012095;0;0;0.014668;0;0;0;0;0;0;0.000257;0;0;0;0.000257;0.003345;0.010036;0.021101;0.007205;0
2022-01-04 20:00:00.0;2.6136080821039114;3.1679875692173285;1;0.000321;0;0;0.000962;0;0;0.000641;0;0;0;0;0;0.002566;0;0;0;0;0;0;0.000321;0;0;0;0.002245;0.000321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001924;0;0.005452;0;0.000641;0;0;0.030148;0;0.004811;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000321;0;0;0;0.028223;0.000321;0.005452;0;0;0;0.002245;0.006094;0;0;0;0.025337;0;0;0;0;0;0;0;0.003207;0.002886;0;0.012829;0;0;0;0;0;0;0;0;0;0.017319;0;0;0;0;0;0;0.019564;0;0;0;0;0;0.012829;0.009942;0;0.000321;0;0;0;0;0;0;0;0;0.002566;0;0;0;0;0;0;0.101347;0;0;0;0.000321;0.016036;0.057409;0;0.027903;0.029827;0.03143;0.010584;0.006094;0.000321;0;0;0.005131;0;0;0.008018;0.000321;0;0;0;0;0;0.006094;0;0;0.03592;0.034958;0.028544;0.020205;0.000321;0.00449;0;0;0;0.030148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.027582;0;0.000321;0;0;0;0;0.000321;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000321;0;0.001924;0;0.007377;0;0;0;0;0;0;0;0;0;0;0;0.000641;0.000641;0;0.000962;0;0;0.028544;0.027261;0.013791;0.000641;0.014112;0.028223;0;0.028223;0.041052;0.016036;0.024375;0;0;0;0;0.000321;0;0.013149;0;0;0.02245;0;0;0;0;0;0.000321;0.000321;0;0;0;0;0.004169;0.009942;0.020847;0.010904;0
2022-01-04 21:00:00.0;2.709556107954544;3.3445459615937634;1;0;0;0;0.00071;0;0;0.00071;0;0;0;0;0;0.00071;0;0;0;0;0;0;0;0;0;0;0.00142;0.00071;0;0;0;0;0;0;0;0.000355;0;0;0;0;0;0;0;0.00142;0;0.008878;0;0;0;0;0.045455;0;0.007102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000355;0;0;0.033026;0;0.010653;0;0;0;0.001065;0.007812;0;0;0;0.030185;0;0;0;0;0;0;0;0.003196;0.001065;0;0.019176;0;0;0;0;0;0;0;0;0;0.018821;0;0;0;0;0;0;0.019531;0;0;0;0;0;0.012074;0.016335;0;0.00142;0;0;0;0;0.000355;0;0;0;0.003551;0;0;0;0;0;0;0.075994;0;0;0;0;0.016335;0.054332;0;0.009943;0.020952;0.030895;0.006037;0.007457;0.000355;0;0;0.011364;0;0;0.003551;0.000355;0;0;0;0;0;0.008523;0.000355;0.000355;0.03054;0.027344;0.027344;0.020597;0;0.003196;0;0;0;0.021662;0;0;0;0;0;0;0;0;0;0;0;0;0.000355;0;0;0.053267;0;0;0.000355;0;0;0;0.000355;0;0;0.000355;0;0;0;0;0;0.00071;0;0;0;0;0;0;0.001776;0;0.006747;0;0;0;0;0;0;0;0;0;0;0;0;0.001065;0;0;0;0;0.021307;0.069602;0.011364;0.000355;0.007102;0.026278;0;0.025213;0.033026;0.014205;0.018466;0;0;0;0;0;0;0.011009;0;0;0.02983;0;0;0;0;0.000355;0.001065;0;0;0;0;0.000355;0.001776;0.003906;0.020241;0.015625;0.000355
2022-01-04 22:00:00.0;2.6942528287163494;3.1146942318234836;1;0;0;0;0.00078;0;0;0.00039;0;0;0.00039;0;0;0.001171;0;0;0;0;0;0;0;0;0;0;0.00078;0.00039;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001951;0.00039;0.007413;0;0.001171;0;0;0.044869;0;0.004682;0;0.00039;0;0;0;0.00039;0;0;0;0;0;0;0;0;0;0.00039;0;0.029653;0;0.009364;0;0;0;0.001561;0.005853;0.00039;0;0;0.028092;0;0;0;0;0;0;0;0.004292;0.001171;0;0.010925;0;0;0.00039;0;0;0;0.00039;0;0;0.025361;0;0;0;0;0;0;0.02224;0;0;0;0;0;0.011705;0.017167;0;0.001561;0;0;0;0;0;0;0;0;0.005462;0;0;0;0;0;0;0.113929;0;0;0;0;0.014046;0.049161;0;0.010535;0.021459;0.037066;0.005853;0.008584;0;0;0;0.008194;0;0;0.003121;0.001171;0;0;0;0;0.00039;0.004682;0;0;0.029653;0.02302;0.019508;0.040968;0;0.005072;0;0.00039;0;0.021069;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.079204;0;0;0;0;0;0;0.00078;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001951;0;0.006243;0;0;0;0;0.00039;0;0;0.00039;0;0;0;0.00078;0.001171;0;0.00039;0;0;0.016387;0.055404;0.009364;0.001561;0.008194;0.021849;0;0.015997;0.021069;0.012095;0.016387;0;0;0;0;0.00078;0;0.007023;0;0;0.026531;0;0;0;0;0;0.00039;0;0;0;0;0.00039;0.00039;0.007803;0.019118;0.008194;0.00078
2022-01-04 23:00:00.0;3.1245152354570602;3.6848117508281963;1;0;0;0;0.000554;0;0;0.001662;0;0;0.000554;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000554;0.000554;0;0;0;0;0;0.000554;0;0;0;0;0.000554;0.000554;0;0.000554;0;0.00277;0.000554;0.008864;0;0.00277;0;0;0.040443;0;0.003878;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000554;0.000554;0;0;0.018837;0;0.008864;0;0;0;0.002216;0.00554;0.000554;0;0;0.033241;0.000554;0;0.000554;0;0;0;0;0.002216;0.001662;0;0.011634;0;0;0;0;0;0;0;0;0;0.009972;0;0;0;0;0;0;0.024377;0;0;0;0;0;0.010526;0.017175;0;0;0;0;0.000554;0;0;0;0;0;0.002216;0;0;0;0;0;0;0.190582;0;0;0;0;0.018283;0.103601;0;0.01108;0.020499;0.047645;0.006648;0.006094;0;0.000554;0;0.009418;0;0;0.006094;0.001108;0;0;0;0;0;0.004432;0;0;0.019945;0.018283;0.022715;0.015512;0;0.003878;0;0;0;0.018837;0;0;0;0;0;0;0;0;0;0;0.000554;0;0;0;0;0.031579;0;0.000554;0;0;0;0;0;0.000554;0;0.000554;0;0;0;0;0;0;0;0;0;0;0;0;0.001662;0;0.004986;0;0;0;0;0;0;0;0.000554;0;0;0;0.001108;0.001662;0;0;0;0;0.014404;0.039889;0.009972;0.000554;0.003878;0.020499;0;0.012742;0.019391;0.007756;0.012742;0;0;0;0;0.001108;0;0.004432;0;0;0.026593;0;0;0;0;0;0.001108;0.001108;0;0;0;0;0.001662;0.002216;0.021053;0.012188;0.000554
